,ID,reaction_type,Datetime,Content_Type,Category,Sentiment,Score
303,d6d4ec49-4210-44de-9f90-c93dfbeed084,disgust,10/23/2020 10:29,video,tennis,negative,0
308,80d4bec9-6441-41a2-be74-0eec3e5317ef,disgust,9/11/2020 2:44,video,tennis,negative,0
309,80d4bec9-6441-41a2-be74-0eec3e5317ef,disgust,8/6/2020 3:22,video,tennis,negative,0
310,80d4bec9-6441-41a2-be74-0eec3e5317ef,disgust,3/16/2021 2:28,video,tennis,negative,0
311,457d54ed-e0bf-4574-80e3-561c1bbc4d3e,disgust,9/21/2020 23:13,GIF,science,negative,0
312,457d54ed-e0bf-4574-80e3-561c1bbc4d3e,disgust,7/29/2020 19:07,GIF,science,negative,0
313,57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,disgust,7/2/2020 19:33,audio,cooking,negative,0
314,57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,disgust,9/4/2020 0:39,audio,cooking,negative,0
315,ff883828-a610-492d-8635-8a777eaad25f,disgust,12/27/2020 12:13,photo,education,negative,0
316,ff883828-a610-492d-8635-8a777eaad25f,disgust,4/13/2021 9:50,photo,education,negative,0
317,ff883828-a610-492d-8635-8a777eaad25f,disgust,8/7/2020 16:37,photo,education,negative,0
318,ff883828-a610-492d-8635-8a777eaad25f,disgust,7/21/2020 12:55,photo,education,negative,0
319,ff883828-a610-492d-8635-8a777eaad25f,disgust,1/1/2021 18:11,photo,education,negative,0
322,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,disgust,11/5/2020 22:21,GIF,food,negative,0
323,05776481-7b58-46d8-abf6-bf4de7831287,disgust,4/21/2021 11:14,audio,travel,negative,0
324,05776481-7b58-46d8-abf6-bf4de7831287,disgust,12/10/2020 9:45,audio,travel,negative,0
325,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,disgust,4/9/2021 23:51,GIF,animals,negative,0
327,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,disgust,10/27/2020 20:22,GIF,veganism,negative,0
330,281054fd-2b89-4191-92ae-98e1bc0ed51b,disgust,4/30/2021 22:43,video,fitness,negative,0
331,281054fd-2b89-4191-92ae-98e1bc0ed51b,disgust,5/5/2021 22:14,video,fitness,negative,0
332,8ef185a2-8910-41f5-a109-95c925ebffa0,disgust,6/29/2020 22:39,photo,public speaking,negative,0
333,8ef185a2-8910-41f5-a109-95c925ebffa0,disgust,7/25/2020 6:16,photo,public speaking,negative,0
334,8ef185a2-8910-41f5-a109-95c925ebffa0,disgust,8/31/2020 13:16,photo,public speaking,negative,0
335,8ef185a2-8910-41f5-a109-95c925ebffa0,disgust,3/4/2021 1:09,photo,public speaking,negative,0
336,8ef185a2-8910-41f5-a109-95c925ebffa0,disgust,6/5/2021 5:37,photo,public speaking,negative,0
337,839d117b-c764-4930-99f2-a6e4d1b47790,disgust,12/21/2020 8:24,GIF,cooking,negative,0
338,839d117b-c764-4930-99f2-a6e4d1b47790,disgust,2/26/2021 22:39,GIF,cooking,negative,0
339,909cbb46-9789-4e9d-9148-890e5c44a9e2,disgust,3/1/2021 12:03,audio,animals,negative,0
340,909cbb46-9789-4e9d-9148-890e5c44a9e2,disgust,7/10/2020 18:40,audio,animals,negative,0
341,909cbb46-9789-4e9d-9148-890e5c44a9e2,disgust,8/20/2020 23:42,audio,animals,negative,0
343,3e64dfe3-e832-4352-a170-9806f64ac507,disgust,9/29/2020 0:01,audio,healthy eating,negative,0
344,3e64dfe3-e832-4352-a170-9806f64ac507,disgust,8/16/2020 22:19,audio,healthy eating,negative,0
345,3e64dfe3-e832-4352-a170-9806f64ac507,disgust,1/30/2021 2:58,audio,healthy eating,negative,0
346,3e64dfe3-e832-4352-a170-9806f64ac507,disgust,11/4/2020 17:51,audio,healthy eating,negative,0
347,3e64dfe3-e832-4352-a170-9806f64ac507,disgust,12/6/2020 15:11,audio,healthy eating,negative,0
348,d029d393-b80b-4a56-9450-7645ee42da07,disgust,12/20/2020 23:55,video,healthy eating,negative,0
349,75747dd7-8dad-4f2f-9209-62765223f3af,disgust,12/26/2020 8:11,photo,fitness,negative,0
350,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,disgust,10/30/2020 19:16,audio,studying,negative,0
351,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,disgust,6/11/2021 1:01,audio,studying,negative,0
352,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,disgust,5/3/2021 20:03,audio,studying,negative,0
356,96209724-37a8-475b-b80a-03e96a7c33b1,disgust,10/10/2020 0:54,GIF,fitness,negative,0
357,bb9dcde7-55bb-4fb8-b349-caa58fb08823,disgust,8/28/2020 4:54,GIF,healthy eating,negative,0
358,bb9dcde7-55bb-4fb8-b349-caa58fb08823,disgust,5/10/2021 5:07,GIF,healthy eating,negative,0
359,a0606e08-1798-44f5-a575-28e82f79dfe3,disgust,8/12/2020 0:02,video,veganism,negative,0
360,a0606e08-1798-44f5-a575-28e82f79dfe3,disgust,11/1/2020 0:09,video,veganism,negative,0
362,baf5959e-204c-4acc-838c-87617e79f448,disgust,3/8/2021 11:46,GIF,fitness,negative,0
368,0e2169f4-b881-42d0-b99c-034b32f83504,disgust,4/8/2021 23:46,GIF,food,negative,0
369,0e2169f4-b881-42d0-b99c-034b32f83504,disgust,2/5/2021 16:55,GIF,food,negative,0
370,0e2169f4-b881-42d0-b99c-034b32f83504,disgust,5/21/2021 12:08,GIF,food,negative,0
371,0e2169f4-b881-42d0-b99c-034b32f83504,disgust,1/27/2021 22:46,GIF,food,negative,0
372,60ca0278-5ed6-4669-939b-e6dc2021c07d,disgust,7/28/2020 20:50,GIF,technology,negative,0
373,13a4d35c-761c-47a3-b25b-5cc5825d04f2,disgust,12/15/2020 8:34,photo,travel,negative,0
375,a3e93c2d-7fb4-4881-994d-ee20ad564924,disgust,7/29/2020 17:26,video,public speaking,negative,0
376,a3e93c2d-7fb4-4881-994d-ee20ad564924,disgust,1/18/2021 20:01,video,public speaking,negative,0
377,a3e93c2d-7fb4-4881-994d-ee20ad564924,disgust,8/12/2020 22:24,video,public speaking,negative,0
378,5b379d75-649b-426f-b420-4e0b6e4a0e3d,disgust,4/8/2021 23:21,video,soccer,negative,0
379,5b379d75-649b-426f-b420-4e0b6e4a0e3d,disgust,10/20/2020 21:42,video,soccer,negative,0
380,7fe36d94-8867-4719-9c62-60b077cf5973,disgust,2/2/2021 15:26,photo,travel,negative,0
381,56df8914-9d42-434d-9612-6bb518dd641e,disgust,8/27/2020 23:12,video,fitness,negative,0
384,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,disgust,3/17/2021 8:16,photo,veganism,negative,0
387,19179d57-4950-4a98-87fa-98f824551a6f,disgust,7/27/2020 17:35,photo,education,negative,0
388,590873fc-e921-4396-a173-a43451675afc,disgust,11/5/2020 23:29,GIF,studying,negative,0
389,590873fc-e921-4396-a173-a43451675afc,disgust,10/30/2020 9:23,GIF,studying,negative,0
390,b4c71928-99f0-4f1e-bdff-3d99c16113ac,disgust,2/8/2021 2:19,video,travel,negative,0
391,b4c71928-99f0-4f1e-bdff-3d99c16113ac,disgust,8/8/2020 1:43,video,travel,negative,0
393,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,disgust,10/18/2020 9:01,video,cooking,negative,0
394,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,disgust,10/5/2020 10:06,video,cooking,negative,0
395,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,disgust,6/25/2020 8:01,photo,education,negative,0
396,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,disgust,1/14/2021 23:43,photo,education,negative,0
397,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,disgust,10/3/2020 6:16,photo,education,negative,0
398,990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,1/28/2021 15:29,audio,animals,negative,0
399,990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,1/18/2021 14:56,audio,animals,negative,0
400,990ad477-b9eb-4ea6-9ec8-3f941f53b758,disgust,1/9/2021 14:01,audio,animals,negative,0
402,8338222c-c31f-40f3-883c-44125f36bae8,disgust,9/15/2020 10:38,video,education,negative,0
403,59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,6/3/2021 18:43,audio,animals,negative,0
404,59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,4/10/2021 3:14,audio,animals,negative,0
405,59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,2/10/2021 2:33,audio,animals,negative,0
406,59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,11/4/2020 19:08,audio,animals,negative,0
409,b50871e0-183e-4a1d-884b-f20fb271041b,disgust,11/17/2020 8:52,photo,cooking,negative,0
410,802a8533-3051-4e2c-ad30-7751ece5d514,disgust,3/30/2021 17:47,audio,food,negative,0
411,8f12f846-7528-4516-aa7c-f937d868c904,disgust,5/7/2021 12:24,GIF,culture,negative,0
415,636e6499-b670-4cd4-a829-2c4c9e07db2a,disgust,10/25/2020 11:46,photo,soccer,negative,0
416,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,9/7/2020 21:28,GIF,culture,negative,0
417,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,8/31/2020 19:59,GIF,culture,negative,0
418,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,9/24/2020 19:49,GIF,culture,negative,0
419,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,9/14/2020 1:36,GIF,culture,negative,0
420,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,9/10/2020 12:37,GIF,culture,negative,0
421,9ec9b340-df2d-472f-9a7f-80b4790788e6,disgust,3/7/2021 8:35,photo,travel,negative,0
423,da8f7258-6757-4a7e-892e-a16b925ef83b,disgust,5/10/2021 0:37,photo,cooking,negative,0
424,da8f7258-6757-4a7e-892e-a16b925ef83b,disgust,4/11/2021 20:38,photo,cooking,negative,0
425,da8f7258-6757-4a7e-892e-a16b925ef83b,disgust,12/18/2020 0:57,photo,cooking,negative,0
426,da8f7258-6757-4a7e-892e-a16b925ef83b,disgust,5/24/2021 0:13,photo,cooking,negative,0
427,da8f7258-6757-4a7e-892e-a16b925ef83b,disgust,6/26/2020 17:02,photo,cooking,negative,0
428,da8f7258-6757-4a7e-892e-a16b925ef83b,disgust,8/14/2020 22:07,photo,cooking,negative,0
429,da8f7258-6757-4a7e-892e-a16b925ef83b,disgust,6/25/2020 6:32,photo,cooking,negative,0
430,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,disgust,8/21/2020 1:33,audio,tennis,negative,0
431,ecbba40a-93f2-470a-b565-938f61f527a7,disgust,12/22/2020 7:20,audio,public speaking,negative,0
432,ecbba40a-93f2-470a-b565-938f61f527a7,disgust,7/4/2020 18:32,audio,public speaking,negative,0
433,ecbba40a-93f2-470a-b565-938f61f527a7,disgust,6/7/2021 13:21,audio,public speaking,negative,0
434,ecbba40a-93f2-470a-b565-938f61f527a7,disgust,2/20/2021 14:07,audio,public speaking,negative,0
435,05805658-8744-4cc4-825d-cbfed0ecea7c,disgust,3/26/2021 22:03,photo,technology,negative,0
436,6fc7f722-0a93-4420-8376-09d6536ecef8,disgust,1/24/2021 3:14,GIF,fitness,negative,0
437,6fc7f722-0a93-4420-8376-09d6536ecef8,disgust,9/2/2020 13:12,GIF,fitness,negative,0
438,6fc7f722-0a93-4420-8376-09d6536ecef8,disgust,11/4/2020 12:58,GIF,fitness,negative,0
439,e611ee64-7ada-428d-aa37-94c8c0782a91,disgust,5/21/2021 22:29,GIF,cooking,negative,0
440,e96d9fcb-b5be-4382-b809-6315dbe6f89a,disgust,11/11/2020 2:38,photo,tennis,negative,0
442,77099957-1551-435e-b386-704d8b91a46e,disgust,4/29/2021 16:43,audio,cooking,negative,0
443,77099957-1551-435e-b386-704d8b91a46e,disgust,11/21/2020 8:28,audio,cooking,negative,0
444,77099957-1551-435e-b386-704d8b91a46e,disgust,12/6/2020 6:40,audio,cooking,negative,0
445,760e026f-8373-4aa4-acb5-03eb102fc733,disgust,12/8/2020 21:48,audio,food,negative,0
446,5c7fa152-9628-471d-b715-84e15c4b5d38,disgust,4/27/2021 0:03,audio,tennis,negative,0
447,5c7fa152-9628-471d-b715-84e15c4b5d38,disgust,11/2/2020 15:55,audio,tennis,negative,0
449,4bdd31e0-2f59-4262-bcbe-546678a3d203,disgust,4/5/2021 19:56,photo,healthy eating,negative,0
450,11b96207-c1c5-4083-948d-2942684aae0d,disgust,9/9/2020 17:08,photo,studying,negative,0
451,51a26a10-6973-4882-aa88-98b53978ce01,disgust,11/20/2020 19:40,audio,veganism,negative,0
452,51a26a10-6973-4882-aa88-98b53978ce01,disgust,12/23/2020 3:39,audio,veganism,negative,0
453,51a26a10-6973-4882-aa88-98b53978ce01,disgust,4/2/2021 23:58,audio,veganism,negative,0
456,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,disgust,9/11/2020 14:39,video,studying,negative,0
457,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,disgust,9/16/2020 22:47,video,studying,negative,0
458,42afb980-6f27-40d3-962e-bff8eada090f,disgust,6/11/2021 17:51,GIF,culture,negative,0
459,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,disgust,1/22/2021 4:27,GIF,education,negative,0
460,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,disgust,1/8/2021 3:37,GIF,education,negative,0
461,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,disgust,7/23/2020 5:40,GIF,education,negative,0
462,581634a6-14c7-4c0a-8c7f-34238e58cf6a,disgust,7/21/2020 15:34,GIF,veganism,negative,0
463,1e773c55-ec7e-47f2-916d-98d0b778a048,disgust,5/17/2021 10:11,photo,food,negative,0
464,1e773c55-ec7e-47f2-916d-98d0b778a048,disgust,11/14/2020 1:49,photo,food,negative,0
465,1e773c55-ec7e-47f2-916d-98d0b778a048,disgust,8/7/2020 7:47,photo,food,negative,0
466,1e773c55-ec7e-47f2-916d-98d0b778a048,disgust,9/8/2020 3:14,photo,food,negative,0
467,1e773c55-ec7e-47f2-916d-98d0b778a048,disgust,9/18/2020 15:59,photo,food,negative,0
468,194f1ad7-43bf-4cdd-a01b-e6947df47403,disgust,6/23/2020 11:23,GIF,tennis,negative,0
470,9a5951a5-a36f-404e-a746-f6023c160fc0,disgust,10/13/2020 1:06,GIF,science,negative,0
471,9a5951a5-a36f-404e-a746-f6023c160fc0,disgust,4/12/2021 3:07,GIF,science,negative,0
472,9a5951a5-a36f-404e-a746-f6023c160fc0,disgust,1/8/2021 5:02,GIF,science,negative,0
476,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,disgust,2/17/2021 9:22,audio,tennis,negative,0
477,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,disgust,3/25/2021 22:13,audio,tennis,negative,0
478,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,disgust,12/2/2020 6:02,audio,tennis,negative,0
479,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,disgust,10/31/2020 19:07,audio,tennis,negative,0
480,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,disgust,8/29/2020 1:29,audio,tennis,negative,0
481,b81f446e-be9b-4fff-8faf-7732c6306c75,disgust,7/22/2020 15:13,audio,cooking,negative,0
482,b81f446e-be9b-4fff-8faf-7732c6306c75,disgust,4/5/2021 23:55,audio,cooking,negative,0
483,a059c110-6fab-4a4f-9482-eaf2c269911e,disgust,2/20/2021 18:33,GIF,food,negative,0
484,a059c110-6fab-4a4f-9482-eaf2c269911e,disgust,10/22/2020 14:34,GIF,food,negative,0
485,a059c110-6fab-4a4f-9482-eaf2c269911e,disgust,12/29/2020 8:55,GIF,food,negative,0
488,4b582733-141e-488f-8d02-3c4b149815a5,disgust,1/3/2021 1:25,photo,fitness,negative,0
489,4e659bd8-44b6-41a3-893c-c528474a29c9,disgust,3/23/2021 3:55,video,education,negative,0
490,4e659bd8-44b6-41a3-893c-c528474a29c9,disgust,2/6/2021 14:01,video,education,negative,0
492,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,disgust,2/26/2021 3:51,GIF,cooking,negative,0
493,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,disgust,1/5/2021 0:54,GIF,cooking,negative,0
494,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,disgust,6/10/2021 18:41,GIF,cooking,negative,0
495,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,disgust,5/1/2021 13:43,GIF,cooking,negative,0
496,3ce1063a-2277-4285-97b0-9bd53a941cd7,disgust,9/21/2020 17:14,GIF,travel,negative,0
497,3ce1063a-2277-4285-97b0-9bd53a941cd7,disgust,4/7/2021 23:26,GIF,travel,negative,0
498,3ce1063a-2277-4285-97b0-9bd53a941cd7,disgust,3/24/2021 3:05,GIF,travel,negative,0
499,2d10f5b0-c590-429f-8b68-52c239617d26,disgust,11/1/2020 18:43,GIF,technology,negative,0
500,2d10f5b0-c590-429f-8b68-52c239617d26,disgust,3/8/2021 17:30,GIF,technology,negative,0
501,b2344491-76af-4b2c-b569-e9af85298b30,disgust,8/19/2020 19:01,video,culture,negative,0
505,89cf06bc-e921-4cfd-bd16-d071757d90a2,disgust,7/19/2020 4:41,video,animals,negative,0
506,89cf06bc-e921-4cfd-bd16-d071757d90a2,disgust,7/25/2020 10:47,video,animals,negative,0
507,89cf06bc-e921-4cfd-bd16-d071757d90a2,disgust,12/10/2020 18:49,video,animals,negative,0
508,89cf06bc-e921-4cfd-bd16-d071757d90a2,disgust,4/16/2021 23:01,video,animals,negative,0
509,89cf06bc-e921-4cfd-bd16-d071757d90a2,disgust,1/11/2021 6:28,video,animals,negative,0
510,89cf06bc-e921-4cfd-bd16-d071757d90a2,disgust,1/27/2021 14:15,video,animals,negative,0
511,16fb5dcb-4349-4831-acf2-8c116ad7dae5,disgust,8/31/2020 2:58,audio,technology,negative,0
512,16fb5dcb-4349-4831-acf2-8c116ad7dae5,disgust,11/23/2020 18:55,audio,technology,negative,0
515,0289b7bc-bc95-4f1d-83fe-9ca662194158,disgust,8/12/2020 2:15,audio,tennis,negative,0
516,3a7b85dd-717e-4460-8144-498fdbc9380c,disgust,4/3/2021 10:54,video,education,negative,0
517,3a7b85dd-717e-4460-8144-498fdbc9380c,disgust,9/7/2020 19:57,video,education,negative,0
518,3a7b85dd-717e-4460-8144-498fdbc9380c,disgust,9/28/2020 13:38,video,education,negative,0
519,3a7b85dd-717e-4460-8144-498fdbc9380c,disgust,12/7/2020 1:43,video,education,negative,0
520,3a7b85dd-717e-4460-8144-498fdbc9380c,disgust,11/15/2020 17:45,video,education,negative,0
521,03e51c25-cba9-471b-b627-f15550b83fca,disgust,10/14/2020 22:48,GIF,veganism,negative,0
527,71246f1e-0b64-4922-a6ae-c86c446837be,disgust,9/29/2020 9:03,video,healthy eating,negative,0
528,41bc0418-db4b-48b4-ada6-18eda999cd25,disgust,1/6/2021 9:10,video,travel,negative,0
529,41bc0418-db4b-48b4-ada6-18eda999cd25,disgust,5/15/2021 14:44,video,travel,negative,0
530,31d142d9-4557-4613-bce5-cfe63cd0a3cf,disgust,8/4/2020 17:54,photo,soccer,negative,0
531,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,disgust,7/29/2020 20:32,audio,healthy eating,negative,0
532,447954af-c2c0-4546-881c-3ba1cb104209,disgust,4/27/2021 18:36,audio,tennis,negative,0
533,447954af-c2c0-4546-881c-3ba1cb104209,disgust,12/30/2020 21:32,audio,tennis,negative,0
534,447954af-c2c0-4546-881c-3ba1cb104209,disgust,12/26/2020 10:57,audio,tennis,negative,0
535,447954af-c2c0-4546-881c-3ba1cb104209,disgust,7/4/2020 16:15,audio,tennis,negative,0
536,a8d3e5b8-7838-477c-82ce-4c90029e56ce,disgust,11/30/2020 15:46,photo,public speaking,negative,0
537,a8d3e5b8-7838-477c-82ce-4c90029e56ce,disgust,6/26/2020 18:14,photo,public speaking,negative,0
538,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,disgust,2/9/2021 3:19,video,dogs,negative,0
539,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,disgust,4/20/2021 15:17,video,dogs,negative,0
540,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,disgust,5/6/2021 21:03,video,dogs,negative,0
541,3b436c19-72fe-429a-80dd-88d24ef549d1,disgust,8/3/2020 17:25,video,soccer,negative,0
542,dfdf6d34-e60b-4d21-9973-4bf07769be78,disgust,8/20/2020 3:05,photo,public speaking,negative,0
543,dfdf6d34-e60b-4d21-9973-4bf07769be78,disgust,1/28/2021 1:42,photo,public speaking,negative,0
544,cebae43b-4f77-4689-86e0-66fb107d5eef,disgust,3/6/2021 0:05,GIF,culture,negative,0
546,e4306fd4-391c-4016-8b5f-98594bb647a0,disgust,2/22/2021 15:52,audio,healthy eating,negative,0
547,e4306fd4-391c-4016-8b5f-98594bb647a0,disgust,2/13/2021 0:16,audio,healthy eating,negative,0
548,697af362-e84b-4429-b4ea-4123c6ab44ba,disgust,12/26/2020 10:18,video,science,negative,0
549,697af362-e84b-4429-b4ea-4123c6ab44ba,disgust,6/20/2020 11:09,video,science,negative,0
551,ad8bc9be-50a3-491a-b240-49b8f573238e,disgust,12/13/2020 11:27,GIF,soccer,negative,0
552,54acd843-1e09-4b30-a80a-b9e0295ff269,disgust,4/15/2021 0:06,GIF,tennis,negative,0
553,54acd843-1e09-4b30-a80a-b9e0295ff269,disgust,6/2/2021 18:45,GIF,tennis,negative,0
554,54acd843-1e09-4b30-a80a-b9e0295ff269,disgust,9/7/2020 4:23,GIF,tennis,negative,0
555,54acd843-1e09-4b30-a80a-b9e0295ff269,disgust,3/16/2021 6:50,GIF,tennis,negative,0
556,972b6e82-421f-43f6-905c-2168933de18f,disgust,2/6/2021 21:33,video,animals,negative,0
557,972b6e82-421f-43f6-905c-2168933de18f,disgust,4/10/2021 22:01,video,animals,negative,0
558,972b6e82-421f-43f6-905c-2168933de18f,disgust,8/15/2020 9:12,video,animals,negative,0
559,f6c9e663-620c-4d18-9494-7eea83fbf4b7,disgust,9/13/2020 20:34,audio,animals,negative,0
562,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,disgust,5/8/2021 13:39,video,culture,negative,0
563,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,disgust,10/24/2020 22:59,video,culture,negative,0
564,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,10/19/2020 1:31,photo,fitness,negative,0
565,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,12/28/2020 17:47,photo,fitness,negative,0
566,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,10/14/2020 1:23,photo,fitness,negative,0
567,46bd9a52-6547-457f-87fa-0e434e5bc61c,disgust,12/13/2020 7:09,photo,fitness,negative,0
568,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,8/15/2020 23:45,photo,culture,negative,0
569,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,7/13/2020 16:20,photo,culture,negative,0
570,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,disgust,6/5/2021 10:28,photo,culture,negative,0
573,df15da28-c038-4d0c-a63a-eac77f650ee3,disgust,10/27/2020 17:15,audio,tennis,negative,0
574,df15da28-c038-4d0c-a63a-eac77f650ee3,disgust,4/28/2021 21:14,audio,tennis,negative,0
575,df15da28-c038-4d0c-a63a-eac77f650ee3,disgust,5/15/2021 5:57,audio,tennis,negative,0
576,0da2523f-acc4-4687-9844-45eaa5e90c65,disgust,11/30/2020 7:31,video,technology,negative,0
577,0da2523f-acc4-4687-9844-45eaa5e90c65,disgust,9/16/2020 11:25,video,technology,negative,0
578,0da2523f-acc4-4687-9844-45eaa5e90c65,disgust,5/16/2021 20:04,video,technology,negative,0
579,0da2523f-acc4-4687-9844-45eaa5e90c65,disgust,3/10/2021 17:42,video,technology,negative,0
580,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,9/27/2020 17:27,photo,healthy eating,negative,0
581,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,9/26/2020 13:47,photo,healthy eating,negative,0
582,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,11/13/2020 12:22,photo,healthy eating,negative,0
583,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,5/7/2021 6:14,photo,healthy eating,negative,0
584,b6ecb09e-a706-4589-bb75-70cb1cc590eb,disgust,8/4/2020 21:38,photo,culture,negative,0
590,02ba5af1-784a-44cc-ae3a-14833c4a2237,disgust,12/1/2020 19:04,video,healthy eating,negative,0
591,02ba5af1-784a-44cc-ae3a-14833c4a2237,disgust,8/1/2020 21:52,video,healthy eating,negative,0
592,c84f903e-32ae-4ce1-b66b-d876439fccf5,disgust,2/6/2021 6:02,audio,healthy eating,negative,0
593,c84f903e-32ae-4ce1-b66b-d876439fccf5,disgust,1/15/2021 12:36,audio,healthy eating,negative,0
594,c84f903e-32ae-4ce1-b66b-d876439fccf5,disgust,7/27/2020 7:17,audio,healthy eating,negative,0
595,c84f903e-32ae-4ce1-b66b-d876439fccf5,disgust,11/30/2020 16:38,audio,healthy eating,negative,0
596,86f4e4df-636a-48f5-bb66-03ea4fd00214,disgust,1/9/2021 7:36,photo,veganism,negative,0
597,86f4e4df-636a-48f5-bb66-03ea4fd00214,disgust,11/26/2020 15:38,photo,veganism,negative,0
598,86f4e4df-636a-48f5-bb66-03ea4fd00214,disgust,2/11/2021 8:06,photo,veganism,negative,0
600,91f7585b-c756-475b-9f21-877d7c48b579,disgust,1/23/2021 5:42,photo,soccer,negative,0
601,91f7585b-c756-475b-9f21-877d7c48b579,disgust,10/3/2020 16:49,photo,soccer,negative,0
602,91f7585b-c756-475b-9f21-877d7c48b579,disgust,1/2/2021 20:54,photo,soccer,negative,0
603,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,disgust,8/25/2020 1:53,photo,culture,negative,0
604,800f467b-53a3-4d20-9342-51fe4fa36ebb,disgust,1/29/2021 0:13,GIF,food,negative,0
605,b07a2298-7c03-49b3-a0a6-c65333847598,disgust,12/27/2020 5:24,GIF,culture,negative,0
606,45d2d284-1830-45a3-8c9d-95f8bdec3202,disgust,7/15/2020 22:46,audio,studying,negative,0
609,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,disgust,10/6/2020 7:42,photo,education,negative,0
610,4df372b3-ed9d-41ef-b33d-b576ec383dfc,disgust,6/14/2021 23:39,audio,dogs,negative,0
611,f361cc99-64f0-4a7c-ad49-945ff01abaa6,disgust,8/24/2020 20:16,photo,dogs,negative,0
612,f361cc99-64f0-4a7c-ad49-945ff01abaa6,disgust,3/11/2021 7:43,photo,dogs,negative,0
613,f361cc99-64f0-4a7c-ad49-945ff01abaa6,disgust,4/25/2021 10:44,photo,dogs,negative,0
614,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,disgust,12/23/2020 2:23,photo,animals,negative,0
615,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,disgust,6/12/2021 9:15,photo,animals,negative,0
616,64b9d086-2fd4-46d0-a19d-848572029de1,disgust,5/11/2021 5:57,audio,healthy eating,negative,0
